geom,sol,site,pos,Ls,SCLK_START,SCLK_END,lat_dd,lon_dd,easting_m,northing_m,elev_m,straightli,straight_1,traverse_d,total_dist,dist_bradb,azimuth_br,pitch_rad,roll_rad,tilt_rad,yaw_rad,pitch_deg,roll_deg,tilt_deg,yaw_deg,mobtrav_id,mobtrav_to,drive_type,site_pos,5_drive_av,sol_site_p,ORIG_FID
01010000A0E6100000B8F75C5C0D2D6140DA90F475198212C07A150080F686B1C0,524,25,1496,81,444009407.7,444013192.2,-4.62705026,137.407881,8144810.581,-274267.004,-4486.962891,23.93,265.54,0,0,2990,221.94,0.05356,-0.05779,0.07877,-2.44608,3.068761951,-3.311123098,4.513188552,-140.1500604,24.144119,4850.896894,final,25_1496,20.4603504,524_25_1496,-1
01010000A0E6100000A9BF28990B2D61405BE152A4088212C01B1000A05887B1C0,526,25,1638,81.9,444192885.2,444193558.4,-4.6269861,137.4076658,8144797.828,-274263.201,-4487.346191,13.37,285.18,0,0,3000,222.15,0.05378,0.14546,0.15502,-2.44635,3.081367022,8.334244088,8.88199174,-140.1655302,15.048119,4865.945013,final,25_1638,20.326197,526_25_1638,-1
01010000A0E61000002750B41C092D614096B45CD3B58112C0A2FAFF1F9A87B1C0,527,26,0,82.4,444277695,444282429.4,-4.62667018,137.4073623,8144779.839,-274244.475,-4487.602051,26.03,316.06,0,0,3000,222.66,0.0873,-0.07631,0.11589,-2.48017,5.001921551,-4.372240935,6.640007888,-142.1032735,28.1978,4894.142813,final,26_0,20.915517,527_26_0,-1
01010000A0E61000002F56894B082D6140B5C08F7A968112C07A150080C586B1C0,528,26,184,82.8,444364556.5,444369370.3,-4.6265506,137.4072626,8144773.927,-274237.387,-4486.771484,9.29,320.95,0,0,3000,222.82,0.00168,-0.0501,0.05012,-2.28572,0.09625691,-2.870518554,2.871664469,-130.9621091,15.668354,4909.811167,final,26_184,18.8582108,528_26_184,-1
01010000A0E6100000F017536D082D614024BE9266938112C01B1000A0B686B1C0,532,26,208,84.1,444719613.9,444724574.3,-4.62653886,137.4072787,8144774.882,-274236.691,-4486.713379,1.03,50.86,0,0,3000,222.81,-0.06361,-0.03731,0.07373,-2.29709,-3.644584535,-2.137705534,4.224417824,-131.6135622,1.033994,4910.845161,final,26_208,16.8184772,532_26_208,-1
01010000A0E61000005A8674E6072D61400DAE67F4A28112C01B1000A0F286B1C0,533,26,292,85,444806150.3,444808206.3,-4.62659819,137.4072144,8144771.07,-274240.208,-4486.947754,5.28,228.43,0,0,3000,222.82,0.23189,0.11023,0.25633,-1.34121,13.28631831,6.315713776,14.68662716,-76.84567244,7.129644,4917.974805,final,26_292,13.4155822,533_26_292,-1
01010000A0E61000002AF9F8EA062D61409D7A91D1A08112C000000000D187B1C0,535,26,366,85.9,444988771.2,444988816.5,-4.62659003,137.4070945,8144763.962,-274239.725,-4487.816406,6.98,274.72,0,0,3010,223.03,-0.06692,0.19616,0.20712,-1.54659,-3.834233565,11.23914011,11.86710185,-88.61307964,7.004292,4924.979097,final,26_366,11.8068168,535_26_366,-1
01010000A0E61000002C114CFB012D6140B2BF4DC4C98112C0BD0A00C04789B1C0,538,26,708,87.6,445255779,445260534.8,-4.62674625,137.4064919,8144728.245,-274248.984,-4489.280273,37.05,255.31,0,0,3030,223.29,0.02292,-0.01849,0.02945,-2.48565,1.313219266,-1.059398963,1.687360707,-142.4172543,41.142186,4966.121283,final,26_708,14.395694,538_26_708,-1
01010000A0E6100000AF626F5DF82C6140DE2B8DB8D58112C01B1000A09387B1C0,540,26,1102,88.1,445434103.2,445439779.4,-4.62679184,137.405318,8144658.662,-274251.687,-4487.57666,70.02,267.36,0,0,3090,224.26,0.01447,-0.02976,0.03309,-2.5331,0.82906993,-1.705122398,1.895917344,-145.1359391,73.053811,5039.175094,final,26_1102,25.8727854,540_26_1102,-1
01010000A0E6100000248ABD57F52C6140642A869FF08112C0E5EFFF5F0087B1C0,542,26,1274,89.4,445613690.1,445615654.3,-4.62689447,137.4049491,8144636.794,-274257.77,-4487.001465,22.75,254.52,0,0,3110,224.51,0.003,0.034,0.034132,-2.5181,0.171887339,1.948056503,1.955619546,-144.2765024,22.755075,5061.930169,final,26_1274,30.2170016,542_26_1274,-1
01010000A0E6100000591A1403EF2C6140D3419D600F8212C0A2FAFF1F5D88B1C0,545,27,0,90.7,445877761.8,445879988.8,-4.62701178,137.4041763,8144590.987,-274264.724,-4488.36377,46.03,261.28,0,0,3150,224.9,0.00294,0.05426,0.05434,-2.35965,0.168449592,3.108868996,3.113452659,-135.1979861,47.026072,5108.956241,final,27_0,38.1962872,545_27_0,-1
01010000A0E6100000A4198BE8EE2C61402FB870D1128212C01B1000A06988B1C0,546,27,24,91.2,445961569.7,445966649.9,-4.6270249,137.4041636,8144590.237,-274265.502,-4488.412598,1.21,227.42,0,0,3150,224.95,-0.01666,0.04922,0.05197,-2.36332,-0.954547687,2.820098268,2.977661661,-135.4082616,1.230873,5110.187114,final,27_24,37.0416034,546_27_24,-1
01010000A0E6100000A1EAD0B6E32C61400B904DCBEF8212C07A150080098BB1C0,547,27,520,91.6,446050411.1,446056830,-4.62786786,137.4027971,8144509.239,-274315.468,-4491.037109,95.16,238.27,0,0,3240,225.34,0.04651,0.00487,0.04676,2.29599,2.664826705,0.279030446,2.67915065,131.5505368,100.260997,5210.448111,final,27_520,48.8653656,547_27_520,-1
01010000A0E6100000258D6BB6D92C614013083EF2DF8312C0A2FAFF1F4987B1C0,548,27,968,92,446139164.8,446146466.8,-4.62878397,137.4015762,8144436.871,-274369.77,-4487.285645,90.1,233.09,0,0,3340,225.39,-0.0076,-0.04682,0.04743,2.36943,-0.435447924,-2.682588397,2.717538822,135.7583389,100.063313,5310.511424,final,27_968,54.267266,548_27_968,-1
01010000A0E61000003A42FCC9D92C614095DE5663FB8312C01B1000A03387B1C0,549,27,1004,92.5,446227420,446234384.8,-4.62888866,137.4015856,8144437.424,-274375.975,-4487.20166,6.45,173.12,0,0,3330,225.45,0.0549,-0.0509,0.07485,-3.10005,3.145538295,-2.916355177,4.288589097,-177.6197813,6.967547,5317.478971,final,27_1004,51.1097604,549_27_1004,-1
01010000A0E61000002232AB47D82C6140A80299B0138412C0BD0A00C0BB86B1C0,550,27,1124,92.9,446320702.4,446322452.8,-4.62898136,137.4014014,8144426.505,-274381.47,-4486.733398,12.31,245.66,0,0,3340,245.66,0.05644,-0.04872,0.07454,-3.06804,3.233773796,-2.791450378,4.270827405,-175.7857434,15.857038,5333.336009,final,27_1124,44.8759536,550_27_1124,-1
01010000A0E6100000D775E74AD02C6140FC329D4ED78412C0E5EFFF5FC487B1C0,552,28,0,93.8,446494080.7,446499522.8,-4.62972758,137.4004263,8144368.711,-274425.702,-4487.76709,72.73,232.42,0,0,3420,225.67,0.05414,-0.11156,0.12395,-2.28706,3.101993503,-6.391917162,7.101811871,-131.0388855,79.165812,5412.501821,final,28_0,60.4629414,552_28_0,-1
01010000A0E6100000FECE33C0CE2C61402C4D734FC48512C01B1000A07B87B1C0,553,28,264,94.3,446586751.5,446591077,-4.63063168,137.4002381,8144357.555,-274479.292,-4487.48291,54.51,192.01,0,0,3460,225.18,0.0605,-0.08602,0.10512,-2.94883,3.466394661,-4.928582954,6.022932342,-168.9555135,55.217363,5468.174621,final,28_264,51.4542146,553_28_264,-1
01010000A0E6100000BD9D61BCCE2C6140D030558FC98512C043F5FF3F6C87B1C0,554,28,298,94.7,446672440.1,446679016,-4.6306517,137.4002363,8144357.447,-274480.479,-4487.422852,1.19,185.18,0,0,3460,225.02,0.05899,-0.08534,0.1037,-3.03406,3.379878033,-4.889621824,5.941572336,-173.8388328,1.194349,5468.913507,final,28_298,31.6804218,554_28_298,-1
01010000A0E610000064738688CF2C6140DB6259A0888612C05E0500E0DC84B1C0,555,28,634,95.1,446763468.2,446768534.8,-4.63138056,137.4003337,8144363.217,-274523.682,-4484.862793,43.649,172.4,0,0,3480,224.48,0.08511,0.10013,0.13132,3.12679,4.876443794,5.737026403,7.524081766,179.1518704,46.709885,5515.623392,final,28_634,39.6288894,555_28_634,-1
01010000A0E6100000027BA119D12C61400FDBE24D7A8712C05E0500E06D83B1C0,559,28,914,96.9,447118700.2,447122071.2,-4.63230249,137.4005249,8144374.554,-274578.329,-4483.429199,55.79,168.31,0,0,3510,223.71,0.097,-0.035,0.103,-2.5309,5.557690613,-2.005352283,5.90146529,-145.0098884,57.208783,5572.832175,final,28_914,47.8992384,559_28_914,-1
01010000A0E6100000E0C455DECD2C6140AAF69091968712C01B1000A07F81B1C0,560,28,1122,97.5,447208121.3,447210727.7,-4.63241031,137.4001304,8144351.171,-274584.72,-4481.498535,23.77,254.4,0,0,3540,223.92,0.11213,-0.01672,0.11337,-2.5391,6.424575757,-0.957985433,6.495622523,-145.4797138,26.286799,5599.118974,final,28_1122,37.3234358,560_28_1122,-1
01010000A0E61000002D26DC84CA2C6140899E4789768712C000000000F980B1C0,561,28,1350,97.9,447295882.5,447298675.2,-4.63228811,137.3997216,8144326.935,-274577.477,-4480.972656,25.28,287.11,0,0,3550,224.26,0.08081,-0.06567,0.10409,-2.87423,4.630071942,-3.762613841,5.96391769,-164.6812484,30.500522,5629.619496,final,28_1350,32.3800676,561_28_1350,-1
01010000A0E61000001205BD91CA2C61400E812D9D718712C07A150080FC80B1C0,562,28,1374,98.4,447385231.3,447386899.7,-4.63226934,137.3997277,8144327.299,-274576.364,-4480.986328,1.17,18.07,0,0,3550,224.26,0.06134,-0.09247,0.11092,-2.8797,3.514523115,-5.298140732,6.355247864,-164.9946563,1.255171,5630.874667,final,28_1374,32.392232,562_28_1374,-1
01010000A0E61000003F580201CB2C61406C9E35F6B18712C0BD0A00C06680B1C0,563,29,0,98.8,447471461.5,447473285.9,-4.63251482,137.3997808,8144330.444,-274590.914,-4480.401367,14.88,167.84,0,0,3540,224.28,-0.05702,-0.0031,0.05711,-0.49862,-3.267005348,-0.177616916,3.272161968,-28.56882158,20.152518,5651.027185,final,29_0,27.0807586,563_29_0,-1
01010000A0E610000072F5F2D3C52C614059373E6AFC8712C07A1500807183B1C0,564,29,298,99.3,447564055.6,447567969.5,-4.63279883,137.3991489,8144292.992,-274607.749,-4483.443359,40.81,245.72,0,0,3580,224.54,0.12688,0.09159,0.15634,3.13258,7.269688505,5.247720446,8.957622169,179.483613,41.866286,5692.893471,final,29_298,24.0122592,564_29_298,-1
01010000A0E6100000386AAFEEC42C61404F820CE4828812C0000000001C81B1C0,565,29,536,99.7,447647107.3,447647270.1,-4.63331181,137.3990396,8144286.512,-274638.156,-4481.109375,31.08,192.03,0,0,3610,224.28,0.07008,-0.04294,0.08217,2.00638,4.015288228,-2.460280772,4.707994203,114.9571061,33.212951,5726.106422,final,29_536,25.3974896,565_29_536,-1
01010000A0E610000087B74C1BC52C61408FF87950858812C043F5FF3F1781B1C0,566,29,566,100.2,447735686.3,447742211.7,-4.63332105,137.3990609,8144287.773,-274638.704,-4481.09082,1.36,113.44,0,0,3610,224.27,0.04267,-0.06814,0.08038,2.00705,2.444810912,-3.904134416,4.605434757,114.9954943,1.370563,5727.476985,final,29_566,19.5714978,566_29_566,-1
01010000A0E6100000EAB71604C82C61404E0980C2958912C07A1500804B80B1C0,568,29,1020,100.9,447914652.1,447915027.4,-4.63436035,137.399416,8144308.824,-274700.308,-4480.294922,65.09,161.19,0,0,3640,223.33,0.02027,0.10501,0.10694,-0.46839,1.161385451,6.016629807,6.127210661,-26.83677017,68.252401,5795.729386,final,29_1020,32.9709438,568_29_1020,-1
01010000A0E6100000C4900B64D52C61408FACDC59018A12C0E5EFFF5F2482B1C0,569,30,0,101.4,448003457.6,448010538.5,-4.63477078,137.4010487,8144405.6,-274724.636,-4482.14209,99.25,103.77,0,0,3600,221.85,0.07418,0.03137,0.08053,-2.46998,4.250200924,1.797368603,4.614029124,-141.5194295,102.947628,5898.677014,final,30_0,49.5299658,569_30_0,-1
01010000A0E6100000015F8D9BDE2C6140902B2D20F48A12C01B1000A0887EB1C0,572,30,484,103.2,448273046.7,448278891.9,-4.6356969,137.4021738,8144472.29,-274779.531,-4478.533691,86.39,129.6,0,0,3600,220.4,-0.00936,0.0791,0.07965,-2.52359,-0.536288496,4.532096159,4.563608838,-144.5910562,89.415379,5988.092393,final,30_484,59.0397844,572_30_484,-1
01010000A0E6100000EC094398DE2C6140FC3B86F39C8B12C000000000AE7EB1C0,574,30,740,104.1,448452662.6,448456993.7,-4.6363409,137.4021722,8144472.197,-274817.705,-4478.679688,38.19,180.15,0,0,3630,219.99,0.021,0.118,0.119,2.9813,1.20321137,6.760901983,6.818197762,170.8159075,38.118972,6026.211365,final,30_740,60.0209886,574_30_740,-1
01010000A0E61000002D3659ADDE2C614086FAB6DEA88B12C05E0500E0B17EB1C0,581,30,786,106.8,449074843,449075250.4,-4.63638637,137.4021823,8144472.793,-274820.4,-4478.694824,2.76,167.76,0,0,3630,219.99,-0.05977,0.09155,0.10929,-2.95493,-3.424568742,5.245428614,6.261855743,-169.3050178,2.883997,6029.095362,final,30_786,60.3236754,581_30_786,-1
01010000A0E6100000F4FBC2B2DE2C6140F118071FA28B12C07A150080A57EB1C0,586,30,820,109.5,449519797.3,449520123.1,-4.63636064,137.4021849,8144472.946,-274818.874,-4478.646484,1.53,5.7,0,0,3630,220.04,0.07504,0.10391,0.12809,2.39457,4.299475295,5.953604449,7.339016398,137.1987547,1.642344,6030.737706,final,30_820,47.001664,586_30_820,-1
01010000A0E6100000FFF72645E12C61402DDA73028A8B12C0E5EFFF5F0D7DB1C0,587,30,938,110,449599064.3,449607687.5,-4.63626866,137.4024988,8144491.555,-274813.422,-4477.052246,19.33,73.61,0,0,3610,219.88,0.04878,0.03451,0.05975,1.59027,2.794888125,1.977277351,3.423422826,91.11575929,22.317199,6053.054905,final,30_938,30.8755782,587_30_938,-1
01010000A0E610000064EBF1ACE32C61404D9C0C5D2F8C12C043F5FF3FFD7DB1C0,588,30,1254,110.5,449688390.9,449694279.5,-4.63689942,137.4027924,8144508.96,-274850.811,-4477.989258,41.08,155.15,0,0,3630,219.23,-0.0141,0.0688,0.07023,2.44095,-0.807870491,3.941949631,4.023882595,139.856133,45.56246,6098.617365,final,30_1254,22.1049944,588_30_1254,-1
01010000A0E61000004E27631AE52C61407F00FE6CA88C12C07A150080787EB1C0,589,31,0,110.9,449781123.7,449782322.8,-4.63736124,137.4029667,8144519.289,-274878.185,-4478.470703,29.25,159.39,0,0,3640,218.82,-0.01555,0.01494,0.02156,-1.95845,-0.890949371,0.855998946,1.235297006,-112.2109194,30.038121,6128.655486,final,31_0,20.4888242,589_31_0,-1
01010000A0E61000002ED4B586E42C61403D33EB06098D12C000000000F77EB1C0,593,31,216,112.7,450131981.1,450139935.5,-4.63772975,137.4028963,8144515.115,-274900.028,-4478.964844,22.38,190.11,0,0,3660,218.67,-0.01465,0.00667,0.0161,3.10002,-0.83938317,0.382162849,0.92246205,177.6180624,31.255239,6159.910725,final,31_216,26.1630726,593_31_216,-1
01010000A0E610000037C8349FE22C61403390AA3D918D12C01B1000A03C7FB1C0,595,31,538,113.7,450310701,450318010,-4.63824937,137.4026638,8144501.336,-274930.828,-4479.236816,33.72,204.03,0,0,3700,218.6,-0.02381,0.1095,0.11205,-2.10534,-1.36421251,6.273887857,6.419992094,-120.6270964,55.88285,6215.793575,final,31_538,37.0111738,595_31_538,-1
01010000A0E61000000DE603B1E02C6140D23A24218A8D12C0E5EFFF5F3380B1C0,597,31,634,114.6,-9999,-9999,-4.63822224,137.4024282,8144487.368,-274929.22,-4480.200684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mid,31_634,40.6846675,597_31_634,-1
01010000A0E610000048130084DF2C6140EB59D87B898D12C01B1000A05780B1C0,597,31,718,114.6,-9999,-9999,-4.63821977,137.4022846,8144478.86,-274929.074,-4480.342285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mid,31_718,40.6846675,597_31_718,-1
01010000A0E61000003FF15C61DF2C61407E72C4488A8D12C07A1500804C80B1C0,597,31,724,114.6,450491128.6,450494814.5,-4.63822282,137.4022681,8144477.881,-274929.255,-4480.298828,23.43,273.85,0,0,3710,218.82,0.00404,0.04514,0.04532,-1.73182,0.231474949,2.586331487,2.596644728,-99.22597688,27.545688,6243.339263,final,31_724,36.1804745,597_31_724,-1
01010000A0E6100000A7B317C2DF2C61403EC8D614BD8D12C0A2FAFF1FC87FB1C0,603,31,946,117.4,-9999,-9999,-4.6384166,137.4023142,8144480.615,-274940.741,-4479.781738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mid,31_946,38.22792567,603_31_946,-1
01010000A0E61000007F13FB98DF2C6140E7A316FFF28D12C0A2FAFF1FDF7FB1C0,603,31,1052,117.4,-9999,-9999,-4.63862227,137.4022946,8144479.453,-274952.932,-4479.871582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mid,31_1052,41.714269,603_31_1052,-1
01010000A0E61000002F708F39DF2C614055835B8B0E8E12C0BD0A00C00880B1C0,603,31,1094,117.4,451020725.2,451026325.1,-4.63872736,137.4022491,8144476.756,-274959.161,-4480.03418,29.87,182.13,0,0,3730,218.55,-0.08663,-0.02478,0.0901,-2.68225,-4.963533379,-1.419789416,5.162349734,-153.6816046,50.652683,6293.991946,final,31_1094,39.0991855,603_31_1094,-1
01010000A0E6100000375A9674DD2C6140369B0A5E318E12C0000000006E7FB1C0,606,31,1256,118.8,451293019.6,451295784.2,-4.63886019,137.4020331,8144463.953,-274967.035,-4479.429688,15,238.33,0,0,3750,218.64,0.14083,-0.00667,0.14099,-0.7699,8.068964629,-0.382162849,8.078131954,-44.11202065,19.138075,6313.130021,final,31_1256,32.445482,606_31_1256,-1
01010000A0E6100000A7DB2644DD2C6140A5722CD22C8E12C05E0500E0307FB1C0,609,31,1330,120.2,451556882.4,451557569.5,-4.63884285,137.40201,8144462.584,-274966.007,-4479.190918,1.71,306.98,0,6171,3752.586587,176.6288256,0.16031,-0.02672,0.1625,-0.96343,9.185086414,-1.530943229,9.310564171,-55.20047286,4.823253,6317.953274,final,31_1330,25.53992475,609_31_1330,-1
01010000A0E61000009A393BD4DE2C6140A9178F0D808E12C07A150080BB7FB1C0,630,31,1472,130.7,453419752.8,453422631,-4.63916036,137.4022008,8144473.892,-274984.827,-4479.732422,21.937,149.082,22.916,6193,3760.243846,273.514245,0.09954,-0.08124,0.1284,2.08475,5.703221893,-4.654709128,7.356778089,119.4473763,24.504108,6342.469545,final,31_1472,24.77952975,630_31_1472,-1
01010000A0E61000000CCFBB5EDE2C6140F175BCD6EB8E12C0BD0A00C05D7EB1C0,631,32,0,131.2,453509756.3,453512172.6,-4.63957153,137.4021448,8144470.571,-275009.199,-4478.366211,24.596,187.736,28,6221,3781.42059,0,0.09878,-0.00846,0.09914,-2.06064,5.6596771,-0.484722295,5.680303581,-118.0659751,26.628475,6369.09802,final,32_0,25.1493188,631_32_0,-1
01010000A0E610000041CCBCF4D72C61400F391279C28F12C05E0500E05C7BB1C0,634,32,478,132.5,453774304.4,453780537.4,-4.6403903,137.4013618,8144424.161,-275057.731,-4475.362793,67.033,223.573,68.344,6289,3848.270212,0,0.07901,-0.05854,0.09829,2.51732,4.526939539,-3.354094933,5.631602168,144.2318117,68.71404,6437.81206,final,32_478,32.41010567,634_32_478,-1
01010000A0E6100000102C8B08CE2C61405D24E5C3E48F12C01B1000A0DF7BB1C0,635,32,794,133,453865477.1,453868769.2,-4.64052111,137.4001506,8144352.364,-275065.485,-4475.873535,71.981,263.816,73.616,6362,3899.227704,0,0.09594,-0.05327,0.1097,-2.96151,5.496957086,-3.052146175,6.285347013,-169.682024,75.124916,6512.936976,final,32_794,36.48881117,635_32_794,-1
01010000A0E6100000C586D910C72C6140776E39865D8F12C0BD0A00C0627AB1C0,636,32,1020,133.5,453954742,453955176.8,-4.64000521,137.3993,8144301.949,-275034.905,-4474.385742,58.823,301.323,58.863,6421,3907.722719,0,0.0755,-0.02998,0.08122,-1.57212,4.325831353,-1.71772747,4.653563212,-90.07584089,59.275203,6572.212179,final,32_1020,43.1783325,636_32_1020,-1
01010000A0E61000007B195FA7C22C6140CA100C58988F12C0BD0A00C0F77AB1C0,637,33,0,134,454041243.4,454044204.4,-4.64022958,137.3987615,8144270.025,-275048.205,-4474.967773,34.487,247.317,39.834,6461,3938.450071,0,-0.03518,-0.08458,0.09159,-2.16347,-2.015665523,-4.846077031,5.247720446,-123.9577001,40.442041,6612.65422,final,33_0,49.11479717,637_33_0,-1
01010000A0E6100000FE4A22B4BE2C61408D6A743D4E8F12C01B1000A0F77AB1C0,641,33,308,136.4,454396818.3,454400253.3,-4.6399469,137.3982793,8144241.443,-275031.449,-4474.967285,33.051,300.462,40.949,6502,3944.22568,0,-0.01982,-0.01845,0.02708,-1.5887,-1.13560235,-1.057107132,1.551569709,-91.02580491,40.326201,6652.980421,final,33_308,51.75181267,641_33_308,-1
01010000A0E6100000655FBD88B32C6140CA1D9642A98F12C05E0500E08E7EB1C0,643,33,660,136.9,454571890.2,454574998.9,-4.64029411,137.3969158,8144160.624,-275052.03,-4478.558105,83.142,255.668,84.598,6587,4012.780804,0,0.03412,0.05203,0.06221,-1.90185,1.954931997,2.981099408,3.564370444,-108.9679783,85.219072,6738.199493,final,33_660,61.51691217,643_33_660,-1
01010000A0E6100000CC45CFF9A62C61408A66C606449012C0BD0A00C0DA7BB1C0,644,33,1036,137.4,454660978.9,454664992,-4.64088449,137.3953828,8144069.756,-275087.025,-4475.854492,97.096,248.874,100.33,6687,4099.324813,0,0.03451,-0.10664,0.11207,3.13536,1.977277351,-6.110021927,6.42113801,179.6428953,104.238965,6842.438458,final,33_1036,67.437733,644_33_1036,-1
01010000A0E6100000BB40D947A32C6140863C93210A9012C043F5FF3F5F79B1C0,646,34,0,139.4,454843264.9,454846483.8,-4.64066365,137.3949317,8144043.019,-275073.934,-4473.37207,29.691,296.16,29.732,6717,4107.572399,0,0.04869,0.04465,0.06605,-1.06112,2.789731504,2.558256555,3.784386237,-60.79769756,30.532229,6874.242808,final,34_0,60.0056185,646_34_0,-1
01010000A0E610000010C145209E2C61400B55F8FACD8F12C0A2FAFF1FF67AB1C0,649,34,386,140,455111434.2,455114678.7,0,137.3943025,8144005.722,-275060.333,-4474.961426,39.584,290.097,39.584,6757,4122.823002,0,0.00467,-0.04036,0.04063,2.61972,0.26757129,-2.312457661,2.327927522,150.0988995,57.188718,6931.431526,final,34_386,59.657871,649_34_386,-1
01010000A0E61000002CBEB8E69B2C614057CAAAA4409012C01B1000A0C679B1C0,651,34,416,141.4,455286553.8,455288061.6,-4.6408716,137.3940309,8143989.624,-275086.26,-4473.775879,30.453,211.637,30.485,6787,4152.779921,0,0.1087,0.00251,0.10873,-3.13333,6.228051233,0.143812407,6.229770106,-179.5265848,31.836641,6963.268167,final,34_416,58.22363767,651_34_416,-1
01010000A0E6100000B8FE3919912C6140C6D6DE5BC59012C0E5EFFF5F0679B1C0,655,34,774,143.4,455637151.6,455641204.4,-4.64137787,137.3927122,8143911.459,-275116.269,-4473.024902,83.489,248.935,83.573,6882,4228.068866,0,0.06619,-0.03483,0.07478,-1.92177,3.792407646,-1.995612,4.284578392,-110.1093102,85.54739,7048.815557,final,34_774,65.7605025,655_34_774,-1
01010000A0E6100000B7639A308D2C6140A63564DD5E9112C0A2FAFF1F8879B1C0,656,34,1120,143.9,455729430.5,455736163.4,-4.64196344,137.3922351,8143883.177,-275150.979,-4473.531738,44.714,219.081,45.393,6927,4272.727308,0,-0.06475,-0.07889,0.10201,-2.27831,-3.709901723,-4.520064046,5.844742468,-130.5375474,45.698041,7094.513598,final,34_1120,59.173664,656_34_1120,-1
01010000A0E6100000F05641A87D2C61406AD93797929112C05E0500E00D79B1C0,657,35,0,144.4,455814932.7,455821119.3,-4.64216076,137.390339,8143770.788,-275162.675,-4473.054199,147.69,251.687,161.62,7049,4358.889336,0,0.01206,-0.04362,0.04525,-2.26665,0.690987101,-2.499241902,2.592634023,-129.8694786,120.960801,7215.474399,final,35_0,61.96063667,657_35_0,-1
01010000A0E6100000426BF0947A2C6140BD46F479F99112C000000000B779B1C0,658,35,238,144.9,455906178.8,455909291.8,-4.64255324,137.3899636,8143748.535,-275185.939,-4473.714844,32.143,223.635,33.425,7083,4391.081431,0,-0.03562,0.01731,0.0396,2.62548,-2.040875666,0.991789943,2.268912869,150.4289232,34.076633,7249.551032,final,35_238,62.55137067,658_35_238,-1
01010000A0E6100000B6AF10006E2C61403257FB60079312C0A2FAFF1F5D7AB1C0,661,35,998,146.4,456169223.9,456178531.6,-4.64358283,137.3884278,8143657.499,-275246.968,-4474.36377,109.35,236.075,136.72,7219,4498.367964,0,-0.01423,0.00454,0.01494,-1.82177,-0.815318942,0.260122839,0.855998946,-104.3797322,137.57377,7388.352792,final,35_998,75.94887933,661_35_998,-1
01010000A0E6100000995F6D28642C6140A6AE2C68C89412C0E5EFFF5F2976B1C0,662,36,0,146.9,456258799.1,456267292,-4.64529574,137.3872263,8143586.283,-275348.5,-4470.161621,123.88,214.958,129.05,7348,4620.741759,0,0.04872,0.03864,0.06217,-2.54304,2.791450378,2.21390892,3.562078612,-145.7054591,132.950246,7521.303038,final,36_0,92.80114683,662_36_0,-1
01010000A0E6100000F683D5BB622C614054CDF6C4289512C043F5FF3F8874B1C0,663,36,178,147.4,456351241.9,456353722.2,-4.64566334,137.3870525,8143575.978,-275370.289,-4468.532227,24.089,205.239,24.305,7373,4643.545098,0,0.04083,-0.0409,0.05778,2.08871,2.339386678,-2.343397382,3.31055014,119.6742676,25.256897,7546.559935,final,36_178,82.75273133,663_36_178,-1
01010000A0E610000044DD18D05E2C6140DC1A6A352B9612C01B1000A08274B1C0,664,36,416,148.1,456438723.7,456439207.4,-4.6466492,137.3865738,8143547.608,-275428.726,-4468.510254,64.792,205.787,65.242,7439,4705.274525,0,-0.04463,0.0321,0.05497,2.80245,-2.55711064,1.839194522,3.149549,160.5685573,66.522593,7613.082528,final,36_416,86.22349,664_36_416,-1
01010000A0E6100000859CCA84502C6140A5DA7967489712C000000000AB76B1C0,665,36,1146,148.6,456525918.4,456528285.2,-4.64773713,137.3848289,8143444.18,-275493.213,-4470.667969,121.6,237.972,136.53,7575,4823.558292,0,0.04041,-0.05155,0.06549,3.13243,2.31532245,-2.953597434,3.7523006,179.4750186,142.4978,7755.580328,final,36_1146,89.81298983,665_36_1146,-1
01010000A0E61000006AAB984C4F2C614067C00CC3F39812C01B1000A03377B1C0,668,37,0,150.1,456789353.7,456792859.7,-4.64936738,137.3846801,8143435.356,-275589.845,-4471.20166,96.725,185.214,104.85,7680,4899.293313,0,0.05668,0.12352,0.13584,-2.26559,3.247524783,7.077174685,7.783058689,-129.8087451,105.240727,7862.014681,final,37_0,101.6736722,668_37_0,-1
01010000A0E6100000C8BF0E214A2C61406E64B2B6159912C07A150080EF73B1C0,669,37,292,150.6,456882569.2,456887168.2,-4.6494969,137.384049,8143397.947,-275597.522,-4467.935547,39.067,258.365,38.303,7718,4930.681953,0,-0.02236,-0.04187,0.04747,-3.13642,-1.28113363,-2.398974288,2.719830653,-179.7036288,38.793933,7900.808614,final,37_292,85.210366,669_37_292,-1
01010000A0E6100000C02773C3502C614067DC173E7E9A12C07A150080CE75B1C0,670,37,1070,151.1,456969882.2,456980931.3,-4.65087221,137.3848588,8143445.951,-275679.043,-4469.806641,94.468,149.6494,106.21,7825,4957.11787,0,-0.05187,-0.02372,0.05703,-2.79351,-2.971932083,-1.35905589,3.267578306,-160.056333,107.149816,8007.95843,final,37_1070,80.91029433,670_37_1070,-1
