geom,Name,TerrainMIN,TerrainMAX,Color
0103000020E61000000100000021000000E8FA33C2D52B614099E9ED63EBB112C06DB06C10D52B6140985191D2F3B112C0AD0C9C40D42B6140993D86E208B212C0150861E4D22B6140E22554C706B212C0BEB5B2BAD12B6140FC3FA05418B212C08EC0BF44D12B6140B82A88AB25B212C0D984B7B2D02B6140DD8C774345B212C0C709F8B5CF2B61401AEA32F745B212C069FFA498CE2B6140D431A7F827B212C0E22058BACE2B6140F674161F17B212C0BD31DE02CE2B614072EC862AF9B112C021D25869CD2B61404DD12DE4DFB112C01F21B129CD2B614081AE1D7DC8B112C0D99796C7CC2B614090B3BA2BB7B112C07CA8C3A0CD2B61407E193AB9BDB112C0F87A1E02CE2B6140BA9A7B57ADB112C0299DF41BCE2B6140C24C5DEED4B112C0BFA12F78CF2B6140EC1F132AE0B112C0EDEBF36CCF2B614068C67EA1F6B112C0E954482ED12B61400CDEB0BCF8B112C03D3F2E1AD22B614086DB964AE9B112C094291406D32B6140E767B634EEB112C06A9D7551D42B61402E2120E3E7B112C0FF4B53ABD42B614041AB255BDDB112C0CD57ECB8D52B61405F36388CDAB112C0A975F001D62B61401707D455D6B112C0D71AA5F8D52B6140672C584CCBB112C0970EB447D72B61406402A071B7B112C07A3FAF4FD82B6140338B9830A5B112C076EADDD0D82B61409B1284368BB112C06A83A116DA2B61406A8771058EB112C04C096E9DDA2B6140295E4E6CB0B112C0E8FA33C2D52B614099E9ED63EBB112C0,LR,0,0,1
0103000020E6100000010000001A00000045B45CAECE2B6140A419A3838DB112C0E69622EECF2B6140E6A3D704AFB112C060630491D02B6140A38EBF5BBCB112C07EF02EC9D02B6140D2D66266CAB112C0FB24D9A9D12B614030EE9481CCB112C0E4AAA530D22B6140A9321161C3B112C0F525652DD32B614022CE075794B112C00F5EBEE6D32B6140F1758087B2B112C0F9E38A6DD42B61406402A071B7B112C0F339E86FD52B614065CF14109CB112C030543DE0D52B6140CB461C51AEB112C0D71AA5F8D52B6140672C584CCBB112C0A975F001D62B61401707D455D6B112C0CD57ECB8D52B61405F36388CDAB112C0FF4B53ABD42B614041AB255BDDB112C06A9D7551D42B61402F2120E3E7B112C094291406D32B6140E767B634EEB112C03D3F2E1AD22B614086DB964AE9B112C0E954482ED12B61400CDEB0BCF8B112C0EDEBF36CCF2B614066C67EA1F6B112C0BFA12F78CF2B6140EC1F132AE0B112C0299DF41BCE2B6140C14C5DEED4B112C0F87A1E02CE2B6140BA9A7B57ADB112C05D7DE8E7CD2B6140AABDF48894B112C023768A36CE2B6140FE8B76E080B112C045B45CAECE2B6140A419A3838DB112C0,CP,0,0,5
0103000020E61000000100000016000000CA6B7D48D82B61401A138AC443B112C020AB2666D82B6140B66E323184B112C076EADDD0D82B61409B1284368BB112C07A3FAF4FD82B6140338B9830A5B112C0970EB447D72B61406402A071B7B112C0D71AA5F8D52B6140672C584CCBB112C030543DE0D52B6140CB461C51AEB112C0F339E86FD52B614065CF14109CB112C0F9E38A6DD42B61406402A071B7B112C00F5EBEE6D32B6140F1758087B2B112C0F525652DD32B614022CE075794B112C08A02AA20D32B6140962811C589B112C0F3BC2088D42B614056AC6CD588B112C0481CC6F5D42B6140F040D9C27DB112C0DCA43C8ED52B6140C6B323F686B112C00F515002D62B614039CA485881B112C0557E9C31D72B6140F6FB2FCB64B112C063ECDD2DD72B61403F3F9FF153B112C0A3558B5ED72B61408CC0E08F43B112C03B0469B8D72B61408708849A51B112C09AFA4021D82B61406A26601D4AB112C0CA6B7D48D82B61401A138AC443B112C0,CPR,0,0,5
0103000020E61000000100000009000000859A09A9DA2B61402B7BC0C114B112C05529DBCEDA2B614079398D5D59B112C0CA8C68B0D92B6140237F16F657B112C0CA8C68B0D92B6140B0DEEB1B68B112C021AB2666D82B6140B76E323184B112C0CA6B7D48D82B61401A138AC443B112C09F0D38E0D82B614094212C392BB112C0FA526809D92B6140153DEE4914B112C0859A09A9DA2B61402B7BC0C114B112C0,SMR,0,0,3
0103000020E6100000010000001800000094EFD3A1CE2B61400DF1FA8C09AE12C00E33F21ACE2B6140563D26381AAE12C0DC1850B3CB2B6140F240D0E72CAE12C0999CABC3CA2B61400E4B0A450AAE12C0D0890D74C82B6140943919C72EAE12C03AD42AD8C62B6140A50295A55CAE12C018C4AFDDC22B61404286F0B55BAE12C0BD2F27F4C22B6140AC92DBBA78AE12C03DFB7C13C22B61400090587E99AE12C0C9B1C36CBD2B6140A6D2F50FE9AE12C0F643DBDFBB2B614000EE4E5602AF12C09F3FF9F2B82B614079FF3FD4DDAE12C0A99A4330B82B6140B079331C9FAE12C06D4B9200BA2B61407AA149FC74AE12C05D95FD85BB2B6140C974FF3780AE12C0A573F1F4BC2B614032EC6F4362AE12C0EEBA3925C02B6140023262A630AE12C00F6965A0C32B6140B1EC41D801AE12C0C75C1AB4C52B614089C27A50ECAD12C00BD9BEA3C62B6140328E796BF9AD12C02D80E5DCC82B6140D1775409FFAD12C0324B891DCB2B6140B94D8D81E9AD12C0D71F55F5CC2B6140AA5CFBC2E5AD12C094EFD3A1CE2B61400DF1FA8C09AE12C0,CPR,0,0,5
0103000020E6100000010000001D0000003BFE27DCE22B61405A7BEFCA40B112C0F87A7EAAE02B6140CDA51F1D26B112C0F012B66CE02B6140664D984D44B112C0A77C157CDD2B614057AF87E563B112C047177093DB2B6140D1CBEDE484B112C06983A116DA2B61406A8771058EB112C076EADDD0D82B61409B1284368BB112C021AB2666D82B6140B76E323184B112C0CA8C68B0D92B6140B0DEEB1B68B112C0CA8C68B0D92B6140237F16F657B112C05529DBCEDA2B614079398D5D59B112C0859A09A9DA2B61402B7BC0C114B112C0B95914DCDB2B61402B7BC0C114B112C009E2AA48DC2B614079FC016004B112C0205CDEC1DB2B614063671E9CF9B012C0F1B6CF8FDC2B61404DE645C8D9B012C01D63E303DD2B6140CDCA83B7F0B012C047B4AC3ADE2B614016FAE7EDF4B012C0DC698FD6DF2B614037A87350D9B012C0C7729475DF2B6140A1E674D105B112C0957E2D83E02B6140E616E6C011B112C055CD2CD4E12B6140949ED1C6F7B012C02909FE1DE22B61409A53FDC5E1B012C014093566E22B6140070C713FCCB012C0A9206781E42B614057552103E2B012C0B6DD003EE42B61401BE45A5FF6B012C062F31A52E32B61405FD15C2813B112C0D25734B7E32B61408A90077433B112C03BFE27DCE22B61405A7BEFCA40B112C0,CP,0,0,5
0103000020E61000000100000009000000B0A910CAE12B6140C3CAE02B7DB112C096F96771E12B614079CFC61B8CB112C0E0551CB0E02B61407B11777D83B112C024C5429FE02B614057AF87E563B112C0EABDE4EDE02B6140363880A451B112C0F2D0DBACE12B6140B69648115AB112C0282E9760E22B6140E07D093D50B112C0E1BE7071E22B61402A0F5D0B74B112C0B0A910CAE12B6140C3CAE02B7DB112C0,MS,0,0,4
0103000020E610000001000000150000003BFE27DCE22B61405A7BEFCA40B112C02A2E9760E22B6140E07D093D50B112C0F2D0DBACE12B6140B69648115AB112C0EABDE4EDE02B6140363880A451B112C024C5429FE02B614057AF87E563B112C0E0551CB0E02B61407B11777D83B112C098F96771E12B614079CFC61B8CB112C0B5FEE148E12B6140DE1391EF92B112C007807373E02B614065CF14109CB112C03B1F09E7DF2B6140EAF9446281B112C046317422DF2B61407CFD6B8D98B112C044734EE2DD2B614065E31F0087B112C0FD4502B3DC2B61405D72595C9BB112C0E8757137DC2B6140F1758087B2B112C04B096E9DDA2B6140295E4E6CB0B112C06983A116DA2B61406A8771058EB112C047177093DB2B6140D1CBEDE484B112C0A77C157CDD2B614057AF87E563B112C0F012B66CE02B6140664D984D44B112C0F87A7EAAE02B6140CDA51F1D26B112C03BFE27DCE22B61405A7BEFCA40B112C0,SMR,0,0,3
0103000020E610000001000000080000002909FE1DE22B61409A53FDC5E1B012C055CD2CD4E12B6140949ED1C6F7B012C0957E2D83E02B6140E616E6C011B112C0C7729475DF2B6140A1E674D105B112C0DC698FD6DF2B614037A87350D9B012C0E2CBDE55E02B614055479171C1B012C0AF195AB1E12B6140E2DC0C09C8B012C02909FE1DE22B61409A53FDC5E1B012C0,MS,0,0,4
0103000020E6100000010000000F00000029CBF33FEB2B61406A4F83F12EB012C033472716E92B6140F3ED2B2D0BB012C0F5BC904CEA2B61409B252534E9AF12C07881F145EB2B6140E20215CDD1AF12C04DE8D490EB2B6140EE4AB8D7DFAF12C0F504F4E6EB2B6140280F00D2EEAF12C0341F4957EC2B614036149D80DDAF12C0941521C0EC2B614029CCF975CFAF12C0BE36DEB9ED2B6140EA3F4BDBC7AF12C0424537D5ED2B61401CC75CC7E0AF12C013FB72E0ED2B61408B8BA4C1EFAF12C02F75A659ED2B6140921BEBD60BB012C0FB17EBA5EC2B6140D52C738A17B012C02D2D43BFEB2B61407007E0E620B012C029CBF33FEB2B61406A4F83F12EB012C0,CPR,0,0,5
0103000020E6100000010000001F000000F5BC904CEA2B61409B252534E9AF12C033472716E92B6140F3ED2B2D0BB012C029CBF33FEB2B61406A4F83F12EB012C0409B84BBEB2B614095794A7944B012C08E231B28EC2B614013D812E64CB012C0C64B6272EA2B6140F1A233517EB012C04517B891E92B6140B07910B8A0B012C06FA35646E82B6140492189E8BEB012C0D13653ACE62B6140E2DC0C09C8B012C0F76D20E2E52B61402C6E60D7EBB012C07A8E4780E42B614033FEA6EC07B112C0B6DD003EE42B61401BE45A5FF6B012C0A9206781E42B614057552103E2B012C014093566E22B6140070C713FCCB012C02909FE1DE22B61409A53FDC5E1B012C0AF195AB1E12B6140E2DC0C09C8B012C0E2CBDE55E02B614055479171C1B012C0E42D2ED5E02B61404813F9569EB012C07C307B00E12B6140C1BFD49180B012C0CBB3FA5BE12B61403836728885B012C0CBBAFF9DE22B6140A5FFBFFB52B012C0590E93BAE32B614014950C8A2DB012C0C166BAA2E42B6140FD6A450218B012C013B3EF0DE62B6140EA7E50F202B012C0BBCF0E64E62B6140F022A2F709B012C041B56084E72B61404F2A591808B012C0187E934EE82B61405C2FF6C6F6AF12C0C19AB2A4E82B614062E752BCE8AF12C068B7D1FAE82B61400B2DDC54E7AF12C090646964E92B6140559FAFB1DAAF12C0F5BC904CEA2B61409B252534E9AF12C0,CP,0,0,5
0103000020E6100000010000000B0000006A209E4DD02B6140606B745A2EB312C041EE4AD8CF2B61402BD3DE5018B312C02574175FD02B6140D42C73D901B312C013A486E3CF2B61409C111A93E8B212C09AD7A440CF2B6140E497F8DFC6B212C0182EC4E7CE2B614055232FC8B2B212C05FB8D50FD02B6140A4121B31B4B212C0BC0A8439D12B6140DDFAE815B2B212C0927EE584D22B6140E476243BE3B212C054B96193D12B6140F93A036B22B312C06A209E4DD02B6140606B745A2EB312C0,PR,0,0,1
0103000020E61000000100000013000000182EC4E7CE2B614055232FC8B2B212C09AD7A440CF2B6140E497F8DFC6B212C014A486E3CF2B61409C111A93E8B212C04798EDD5CE2B6140AFCA8341E2B212C03F85F616CE2B6140A2A160A804B312C025A26EDCCC2B61406644A5F403B312C0C529D5BDCB2B61409C99226007B312C0F2462E8ECB2B61406A793EADF2B212C06CBDB22ECB2B6140900A927B16B312C04A1D9137CA2B6140BCDD47B721B312C01CD3CC42CA2B6140B31E9D6B01B312C07667552CCA2B6140524BE72FF6B212C02AE5377EC92B61402E1C83F9F1B212C01F7D6F40C92B6140445EE566D9B212C0D763A653CA2B6140B8A36EFFD7B212C0AB6EB3DDC92B614026A047D4C0B212C090DA937FCB2B6140EE70E39DBCB212C08FEE16C2CD2B6140C39D2D62B1B212C0182EC4E7CE2B614055232FC8B2B212C0,CPR,0,0,5
0103000020E6100000010000000E00000014A486E3CF2B61409C111A93E8B212C02574175FD02B6140D42C73D901B312C041EE4AD8CF2B61402BD3DE5018B312C06A209E4DD02B6140606B745A2EB312C049937315D02B6140B1A0192E59B312C0DE832B2FCF2B6140D6E3885448B312C0345A8ED8CD2B6140C8CE70AB55B312C0DEEC6746CC2B61404A5C9D4E62B312C0757BD86ECC2B61403D14FA4354B312C0C529D5BDCB2B61409C99226007B312C025A26EDCCC2B61406644A5F403B312C03F85F616CE2B6140A2A160A804B312C04798EDD5CE2B6140AFCA8341E2B212C014A486E3CF2B61409C111A93E8B212C0,MR,0,0,5
0103000020E61000000100000013000000A4DE643AAC2B61405034070C10B312C08CDAEF9FAB2B6140E0FCC72852B312C0191B8CFDAB2B61407B1232C960B312C03CAE2FF4AB2B614071677B9A77B312C0C1FCC1F2AA2B6140176399AD74B312C094FA507CA92B6140F1912B4FD9B312C05A69B1A9A82B61407EE16EA731B412C0EFB53F84A82B6140F1B094ED55B412C0718195A3A72B6140939142E785B412C0597D2009A72B61409AE68BB89CB412C0223265A4A72B6140A74015C415B412C0D205A5F8A72B614094682BA4EBB312C098FE4647A82B6140ABEDFC37C2B312C0C3F339BDA82B61408A00FB6EA5B312C00B76576BA92B61407ECC625482B312C04F90ACDBA92B61405E0EC5C169B312C005CCB46DAA2B614094DB39604EB312C020AF3CA8AB2B6140F85BD70F06B312C0A4DE643AAC2B61405034070C10B312C0,MR,0,0,5
0103000020E6100000010000001D00000030CA2F19AD2B61405524AFFFFBB212C0BBB5ED21AD2B61408DDA1FC004B312C0A4DE643AAC2B61405034070C10B312C020AF3CA8AB2B6140F85BD70F06B312C005CCB46DAA2B614094DB39604EB312C04F90ACDBA92B61405E0EC5C169B312C00B76576BA92B61407ECC625482B312C0C3F339BDA82B61408A00FB6EA5B312C098FE4647A82B6140ABEDFC37C2B312C0D205A5F8A72B614094682BA4EBB312C0CF477FB8A62B61408F26C93604B412C0E359EAF3A52B6140F19EDD301EB412C0C321913AA52B6140C6CB27F512B412C058124954A42B61402E72936C29B412C0E59A3830A32B6140CC8384EA04B412C03A851E1CA42B6140150A6337E3B312C016A32265A42B614088968221E8B312C02E86AA9FA52B614068ECEF7EBAB312C075B3F6CEA62B6140B5E7BB9A9BB312C0CA9DDCBAA72B614057B1090E69B312C04B27581AA82B614003C407454CB312C00ECB28EAA82B6140D41868E916B312C0AAFF25D9A92B614047F1EFE8D9B212C0E282E7E8A92B6140F08CB1C9E1B212C0442A6791AA2B6140B9715883C8B212C07BE971C4AB2B614071BC7ECAB5B212C0738E2787AC2B6140C676F531B7B212C03987C9D5AC2B61408DE1A8A3DCB212C030CA2F19AD2B61405524AFFFFBB212C0,CPR,0,0,5
0103000020E6100000010000001D000000223265A4A72B6140A74015C415B412C0597D2009A72B61409AE68BB89CB412C0AEAF5973A62B614073C739B2CCB412C058C57387A52B6140CCCB1B9FCFB412C000246D9DA42B6140D94EBCEDE2B412C0F0A8ADA0A32B614027A8E7ABFCB412C000DA8BA7A22B6140520736AF35B512C01A264B61A02B6140A6276DEA34B512C05A2C1D8F9E2B6140E284289E35B512C0485C8C139E2B6140BD69CF571CB512C0BC286EB69E2B6140FC09FA310CB512C05A2C1D8F9E2B6140EDD56117E9B412C0EB09DEE99C2B61401CFF84B0C6B412C0BC01F4B49B2B6140D26D31E2A2B412C0F1B380E79B2B614055AC6C2473B412C04F5B00909C2B6140930928D873B412C061D6BF8C9D2B614037EECE915AB412C0B56BD4F99E2B61406765D6D26CB412C0374A21D89E2B61400F41E71DAEB412C046700F56A02B614088DCDD137FB412C02CA10A5EA12B61403169FDFD83B412C079361FCBA22B6140B660A2EE4DB412C0E59A3830A32B6140CC8384EA04B412C058124954A42B61402E72936C29B412C0C321913AA52B6140C6CB27F512B412C0E459EAF3A52B6140F19EDD301EB412C0CF477FB8A62B61408F26C93604B412C0D305A5F8A72B614094682BA4EBB312C0223265A4A72B6140A74015C415B412C0,PR,0,0,1
0103000020E6100000010000001C000000E59A3830A32B6140CC8384EA04B412C079361FCBA22B6140B660A2EE4DB412C02CA10A5EA12B61403169FDFD83B412C046700F56A02B614088DCDD137FB412C0374A21D89E2B61400F41E71DAEB412C0B56BD4F99E2B61406865D6D26CB412C061D6BF8C9D2B614037EECE915AB412C04E5B00909C2B6140910928D873B412C030CED5579C2B6140D4EBB41F4BB412C0907555009D2B61407173A02531B412C03A9FF2569E2B61406617F22A38B412C01ED0ED5E9F2B61406617F22A38B412C00356BAE59F2B6140558DECB242B412C080359347A12B61403B3031FF41B412C0254C39DFA12B6140F200CDC83DB412C0C24FE8B7A12B61402316E57130B412C057EBCE52A12B6140EC7086B321B412C0B329FA39A02B614091FEB2562EB412C02738B69C9F2B6140CC6F79FA19B412C03C5D18979F2B6140635313FBF8B312C0E373BE2EA02B6140EA36ADFBD7B312C06D6502CCA02B6140DD50F988E9B312C09BAFC6C0A02B6140AEB1DB6701B412C02BF6DBDCA02B61407D9CC3BE0EB412C080359347A12B61407B6D5F880AB412C0A3C2BD7FA12B6140F66A4516FBB312C02DB4011DA22B614075DD1873EEB312C0E59A3830A32B6140CC8384EA04B412C0,CP,0,0,5
0103000020E61000000100000013000000E573BE2EA02B6140EA36ADFBD7B312C03C5D18979F2B6140635313FBF8B312C0374A21D89E2B61403A6C52CF02B412C064581C4A9E2B6140E74F0545F8B312C0C2D210B49D2B6140C5DF32E5FDB312C0EA09DEE99C2B6140DD50F988E9B312C08CCBB2029E2B6140560B70F0EAB312C031372A199E2B61403FF12363D9B312C074A650089E2B61407B62EA06C5B312C0D5E47BEF9C2B61406E1A47FCB6B312C080FA95039C2B6140E75EC3DBADB312C0D37B272E9B2B61400C8E2712B2B312C08EB72FC09B2B61408370B45989B312C0038411639C2B6140A3FBC68A86B312C0EA09DEE99C2B6140A45DB622A6B312C0064237A39D2B6140A45DB622A6B312C066E9B64B9E2B6140EE8C1A59AAB312C07B776D07A02B61406E1A47FCB6B312C0E573BE2EA02B6140EA36ADFBD7B312C0,MS,0,0,4
0103000020E61000000100000009000000688D0851A52B61402D3D579ED5B212C01A6148A5A52B614060A053EFFCB212C0F515F82CA42B6140E31975A21EB312C0C762DF76A22B61402BD3DE5018B312C0193ACEA3A22B6140912B6620FAB212C0FD7DC06AA42B614093E4CFCEF3B212C018A4F63BA42B61404049056BCAB212C089D9D938A42B61404FB62AAAC7B212C0688D0851A52B61402D3D579ED5B212C0,PR,0,0,1
0103000020E6100000010000003A000000452054CBCB2B6140A545184279AF12C0C24107EDCB2B614077D98582ACAF12C094F742F8CB2B6140D9B38914E6AF12C0DF88DBBCCB2B6140780E41C803B012C02EDAF81BCA2B61402345DDE209B012C0FE7C3D68C92B6140CA016EBC1AB012C0EA43582BC72B614056A8D93331B012C013394BA1C72B614062D1FCCC0EB012C0889CD882C62B61403E8E8DA61FB012C0416F8C53C52B6140CCED62CC2FB012C004AA0862C42B614051F07C3E3FB012C090DD26BFC32B6140451ED4BB3BB012C02D36A716C32B6140A106A2A039B012C000ECE221C32B614033515F1D57B012C09F9AC07BC32B6140DFB141FC6EB012C0A70289B9C32B614073B5682786B012C078B8C4C4C32B6140E0D0C16D9FB012C0562B9A8CC32B6140A54BF0D9C8B012C008FFD9E0C32B614088653C67DAB012C0DBB415ECC32B61403FDF5D1AFCB012C0E509E76AC32B61404583AF1F03B112C0268C0419C42B6140DF2A285021B112C023E2611BC52B6140E0161D6036B112C0FCFF6564C52B6140861A448B4DB112C0F7EC6EA5C42B6140AB359DD166B112C090DD26BFC32B614079F120F26FB112C0E8C843A9C22B61405B06BC1F5EB112C004A5C6A1C22B6140F66EBEE943B112C0CEE5BB6EC12B6140BDEDE51524B112C0FEE027A3C12B614022E47D4DE6B012C0AB103EB8C22B614002596B1CE9B012C0DD04A5AAC12B6140D756BA74A9B012C0ECC13E67C12B6140D0C6735F8DB012C07DAC7DC2C02B6140E160F4D186B012C0BCC6D232C12B6140F7B2D13972B012C0ACA7E9F6C02B6140D09778F358B012C0175B5B1CC12B6140B65E432A47B012C02711F096BF2B614088B3A3CE11B012C03930D9D2BF2B61409E058136FDAF12C050AA0C4CBF2B6140C248F05CECAF12C049E66D4DBE2B6140CC812526FEAF12C0BEED246EBC2B6140FC6A2E2F64B012C0BC8BD5EEBB2B6140DAD0ADBC6AB012C032FCE0D0BB2B6140599AFB2F38B012C0533AB348BC2B6140DB72B7E401B012C0B299DF72BE2B614026080473DCAF12C0537CB5CEC22B61406E1C782D97AF12C04E83BA10C42B61407303D08EBDAF12C032098797C42B6140A07F747EBEAF12C0AAE2E63AC62B61409AEF2D69A2AF12C0F05E8B2AC72B614009C8E91D6CAF12C01C61FCA0C82B61409817444978AF12C0D84DAC72C92B614082C566E18CAF12C0FB90B81CCA2B614065F189324EAF12C02DEE73D0CA2B6140480F66B546AF12C0E1C72CE3CA2B614057ECEC835FAF12C06EB97080CB2B6140D12CD96D6FAF12C0452054CBCB2B6140A545184279AF12C0,LBRp,0,0,1
0103000020E61000000100000015000000E8C843A9C22B61405B06BC1F5EB112C0494FC20EC02B614034EB62D944B112C0D839016ABF2B6140A00BC2981CB112C06ABBEB03BD2B61405197A65EB9B012C0BC8BD5EEBB2B6140DAD0ADBC6AB012C0BEED246EBC2B6140FC6A2E2F64B012C049E66D4DBE2B6140CC812526FEAF12C050AA0C4CBF2B6140C248F05CECAF12C03930D9D2BF2B61409E058136FDAF12C02711F096BF2B614088B3A3CE11B012C0175B5B1CC12B6140B65E432A47B012C0AEA7E9F6C02B6140D09778F358B012C0BCC6D232C12B6140F7B2D13972B012C07DAC7DC2C02B6140E160F4D186B012C0ECC13E67C12B6140D0C6735F8DB012C0DD04A5AAC12B6140D756BA74A9B012C0AB103EB8C22B614002596B1CE9B012C000E127A3C12B614022E47D4DE6B012C0CEE5BB6EC12B6140BDEDE51524B112C004A5C6A1C22B6140F66EBEE943B112C0E8C843A9C22B61405B06BC1F5EB112C0,MR,0,0,5
0103000020E61000000100000009000000F05E8B2AC72B614009C8E91D6CAF12C0AAE2E63AC62B61409AEF2D69A2AF12C032098797C42B6140A07F747EBEAF12C04E83BA10C42B61407303D08EBDAF12C0537CB5CEC22B61406E1C782D97AF12C028E39819C32B6140CF03A2235DAF12C01C8F531EC52B61402D99EEB137AF12C0524E5E51C62B6140E5557F8B48AF12C0F05E8B2AC72B614009C8E91D6CAF12C0,PDS,0,0,4
0103000020E6100000010000000A000000B620E1FFF62B61401CD0782FC1AB12C0203130ABF42B614013982A8DE4AB12C03BAB6324F42B614043233DBEE1AB12C0938E44CEF32B6140F7A1FB1FF2AB12C07703F158F32B6140219B0CA5F5AB12C066B5B247F32B6140033B1BE3E3AB12C0FEDC7067F42B6140045556DED3AB12C090300484F52B6140115AF38CC2AB12C05C3C9D91F62B6140C8A419D4AFAB12C0B620E1FFF62B61401CD0782FC1AB12C0,SM,0,0,2
0103000020E6100000010000000D000000DC1850B3CB2B6140F240D0E72CAE12C0BEA2114DCB2B614016C16EDB41AE12C0FB8B7EEAC92B6140C6CB10848AAE12C0E40A462FC92B6140201B6BAF96AE12C0E046A730C82B6140B8097A31BBAE12C0AF2F071DC62B6140E6BB0EC8B2AE12C0123409E1C52B6140F92E0DD5B1AE12C0CB5908BFC52B6140E278695498AE12C022F1A29DC52B61409BF85A487FAE12C03AD42AD8C62B6140A50295A55CAE12C0D1890D74C82B6140943919C72EAE12C0999CABC3CA2B61400E4B0A450AAE12C0DC1850B3CB2B6140F240D0E72CAE12C0,LBRp,0,0,1
0103000020E6100000010000000A000000D3EBE192C92B6140463E7C31CFAE12C0C2CC73B7C82B6140DE24D377D4AE12C0E046A730C82B6140B8097A31BBAE12C0E40A462FC92B6140201B6BAF96AE12C0FB8B7EEAC92B6140C6CB10848AAE12C0BEA2114DCB2B614016C16EDB41AE12C02FB4DDDECC2B6140C79C151856AE12C0690A9450CC2B6140198B249A7AAE12C0B216DF3CCA2B61401F4A661BCBAE12C0D3EBE192C92B6140463E7C31CFAE12C0,CP,0,0,5
0103000020E61000000100000011000000D873E7E7CC2B61404E55C1E2E4AE12C0AFD3C5F0CB2B6140F4E2ED85F1AE12C0C99C512ACB2B61407B146C2E05AF12C0CDD517A3CA2B61406FD6765D17AF12C0D3EBE192C92B6140463E7C31CFAE12C0B216DF3CCA2B61401F4A661BCBAE12C0690A9450CC2B6140198B249A7AAE12C02FB4DDDECC2B6140C79C151856AE12C0BEA2114DCB2B614016C16EDB41AE12C0DC1850B3CB2B6140F240D0E72CAE12C00E33F21ACE2B6140563D26381AAE12C0C15B03EECD2B6140DD2B35BA3EAE12C08754A53CCE2B6140565816B463AE12C0DB86DEA6CD2B6140F2DB08FA92AE12C08D9CF8BACC2B614028E8F3FEAFAE12C0970A3AB7CC2B61400949D6DDC7AE12C0D873E7E7CC2B61404E55C1E2E4AE12C0,LR,0,0,1
0103000020E61000000100000014000000E046A730C82B6140B8097A31BBAE12C0C2CC73B7C82B6140DE24D377D4AE12C0D3EBE192C92B6140463E7C31CFAE12C0CDD517A3CA2B61406FD6765D17AF12C0A1FC2F33CA2B61400950BB6926AF12C0089DAA99C92B6140FBA12F0742AF12C0FB90B81CCA2B614065F189324EAF12C0D84DAC72C92B614082C566E18CAF12C01C61FCA0C82B61409817444978AF12C0F05E8B2AC72B614009C8E91D6CAF12C0524E5E51C62B6140E5557F8B48AF12C01C8F531EC52B61402D99EEB137AF12C028E39819C32B6140CF03A2235DAF12C0537CB5CEC22B61406E1C782D97AF12C05AD7FF0BC22B6140CF03A2235DAF12C0CD4E1030C32B614033514BA729AF12C0C1FACA34C52B61402D6AF34503AF12C0C1FACA34C52B614019E91A72E3AE12C0B12F071DC62B6140E6BB0EC8B2AE12C0E046A730C82B6140B8097A31BBAE12C0,CPS,0,0,4
0103000020E61000000100000009000000249B357FC12B61406877827826AF12C0E75FEFE7C02B6140FA64EDCC44AF12C064C9F587BF2B61401747114A4CAF12C08700C3BDBE2B614010E6C5A064AF12C06FBC32E7BC2B6140F463BE9163AF12C0E78D4665BD2B6140248FB4545AAF12C027AFA017BF2B61404142DD652DAF12C0BCC6D232C12B61402460B9E825AF12C0249B357FC12B61406877827826AF12C0,LR,0,0,1
0103000020E61000000100000014000000B12F071DC62B6140E6BB0EC8B2AE12C0C1FACA34C52B614019E91A72E3AE12C0C1FACA34C52B61402D6AF34503AF12C0CD4E1030C32B614033514BA729AF12C0249B357FC12B61406877827826AF12C0BCC6D232C12B61402460B9E825AF12C027AFA017BF2B61404142DD652DAF12C0E78D4665BD2B6140248FB4545AAF12C06FBC32E7BC2B6140F463BE9163AF12C0A96CECB2BB2B61403A108D287AAF12C0246F276BB92B61406E11B62C4CAF12C01C5B362AB92B6140A7B8250F47AF12C0C47DCB6AB92B614048D2237B49AF12C05833AE06BB2B61402460B9E825AF12C0A011A275BC2B61403C8A80703BAF12C003D31D1FBF2B614019E91A72E3AE12C0E8C843A9C22B61409E42AFFACCAE12C0CB5908BFC52B6140E278695498AE12C0123409E1C52B6140F92E0DD5B1AE12C0B12F071DC62B6140E6BB0EC8B2AE12C0,CP,0,0,5
